N,P,K,temperature,humidity,ph,rainfall,label,NPK_total,N_P_ratio,N_K_ratio,P_K_ratio,moisture_index,ph_level,rainfall_level,season,fertilizer,label_encoded
60,46,22,24.89364635,65.61418761,6.625404347999999,87.9298085,maize,128,1.3043477977315696,2.727272603305791,2.090908995867773,1633.3763819058918,neutral,moderate,Spring/Autumn,NPK 20:10:10,11
98,44,21,25.77175115,74.089114,6.524478032,107.4931917,maize,163,2.227272676652894,4.666666444444455,2.0952379954648572,1909.406208931981,neutral,moderate,Summer,NPK 20:10:10,11
75,56,18,19.39851734,62.35750641,5.696205468,60.95197486,maize,149,1.3392856903698984,4.166666435185197,3.1111109382716142,1209.6431693735462,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
86,55,21,21.54156232,59.64024162,6.803931519,109.7515385,maize,162,1.563636335206612,4.095237900226766,2.6190474943310718,1284.7439816370877,neutral,moderate,Spring/Autumn,NPK 20:10:10,11
98,35,18,23.79746068,74.82913698,6.252797547999999,91.76337172,maize,151,2.7999999200000025,5.444444141975326,1.944444336419759,1780.743444999884,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
76,57,18,18.9802729,74.52600826,6.092725883,94.26249353,maize,151,1.333333309941521,4.222221987654334,3.1666664907407505,1414.523974922454,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
99,56,17,24.10859207,73.13112261,6.234330356,71.07562236,maize,172,1.767857111288266,5.823529069204172,3.2941174532872086,1763.0884026256438,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
60,44,23,24.7947077,70.04556743,5.722579819,76.72860067,maize,127,1.3636363326446288,2.6086955387523676,1.9130433950850696,1736.7593701074904,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
74,48,17,21.63162756,60.27766379,6.430616465,69.21803098,maize,139,1.5416666345486119,4.352940920415239,2.82352924567475,1303.9039732921779,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
89,60,17,25.37548751,57.21025565,5.983952675,101.7004306,maize,166,1.4833333086111116,5.235293809688599,3.5294115570934377,1451.7381276904819,slightly_acidic,moderate,Summer,NPK 20:10:10,11
69,51,23,22.21738222,72.85462807,6.80163854,106.6213157,maize,143,1.3529411499423305,2.999999869565223,2.2173912079395124,1618.639118327131,neutral,moderate,Spring/Autumn,NPK 20:10:10,11
96,46,22,20.58314011,69.00128641,6.499936446,66.29390357,maize,164,2.0869564763705113,4.363636165289265,2.090908995867773,1420.2631459472689,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
61,60,15,24.87502824,68.74248334,6.265564338,91.26056654,maize,136,1.0166666497222225,4.066666395555574,3.9999997333333512,1709.9712143702295,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
74,58,18,20.03728219,56.35606753,6.727303282,109.024141,maize,150,1.2758620469678958,4.111110882716062,3.2222220432098863,1129.2224282173063,neutral,moderate,Spring/Autumn,NPK 20:10:10,11
74,43,23,25.95263264,61.89082199,6.325235159,99.57981207,maize,140,1.7209301925365073,3.2173911644612536,1.8695651361058636,1606.2297668941037,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
63,43,17,19.28889933,65.47050802,6.807487794,71.3195307,maize,123,1.4651162449972968,3.7058821349481095,2.5294116159169637,1262.8540382817375,neutral,moderate,Spring/Autumn,NPK 20:10:10,11
99,36,20,20.57981887,65.34583901,6.671085817000001,78.34604471,maize,155,2.7499999236111132,4.949999752500013,1.7999999100000044,1344.8055307339803,neutral,moderate,Spring/Autumn,NPK 20:10:10,11
77,36,23,24.71417533,56.73426469,6.648725327,88.45361858,maize,136,2.1388888294753103,3.347825941398872,1.5652173232514206,1402.1405647672882,neutral,moderate,Spring/Autumn,NPK 20:10:10,11
87,60,23,20.27317074,63.91281869,6.439071996,62.50351892,maize,170,1.4499999758333337,3.782608531190933,2.6086955387523676,1295.7154857770333,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
60,38,17,18.41932981,64.23580251,6.474476516,76.41312437,maize,115,1.5789473268698073,3.5294115570934377,2.235293986159177,1183.180432041716,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
94,54,17,23.39128187,61.74427165,5.871647806,107.3198135,maize,165,1.7407407085048017,5.529411439446386,3.1764704013840936,1444.277662023,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
95,38,22,19.84939404,61.24500053,5.730617109,100.7689246,maize,155,2.4999999342105284,4.318181621900835,1.727272648760334,1215.6761484999788,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
84,44,21,21.869274,61.91044947,5.850439831,107.2681929,maize,149,1.9090908657024805,3.9999998095238185,2.0952379954648572,1353.9365829225849,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
77,58,19,22.8056033,56.50768935,5.791649933,101.5952794,maize,154,1.3275861840071348,4.0526313656509805,3.052631418282557,1288.691946715735,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
66,44,20,19.0781471,69.02298571,6.740000687999999,80.72515943,maize,130,1.4999999659090917,3.299999835000008,2.1999998900000053,1316.830674656578,neutral,moderate,Spring/Autumn,NPK 20:10:10,11
63,35,16,22.02720976,65.35549924,6.272417541,83.73280082,maize,114,1.7999999485714302,3.9374997539062653,2.1874998632812583,1439.5992907290006,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
79,45,20,23.80546189,59.24537979,5.715208817000001,89.96220140000001,maize,144,1.7555555165432108,3.9499998025000096,2.2499998875000053,1410.3636307494212,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
72,60,25,18.52510753,69.0276233,5.773454729,88.10234397,maize,157,1.1999999800000003,2.8799998848000046,2.399999904000004,1278.7441441728336,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
67,51,24,23.50297882,61.32026065,5.584171461,64.77791424,maize,142,1.3137254644367558,2.791666550347227,2.124999911458337,1441.2087872938293,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
86,36,24,26.54986394,72.89187265,5.787268394,73.33636055,maize,146,2.388888822530866,3.583333184027784,1.4999999375000026,1935.2693011893073,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
76,48,18,19.29563411,69.63481219,5.77597783,83.21030571,maize,142,1.583333300347223,4.222221987654334,2.6666665185185265,1343.647857336808,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
75,53,18,20.68899915,59.4375337,6.864793607,103.651438,maize,146,1.415094312922749,4.166666435185197,2.9444442808642064,1229.7030841973965,neutral,moderate,Spring/Autumn,NPK 20:10:10,11
81,45,23,19.32666088,68.03449300000001,6.192360002999999,84.22969177,maize,149,1.799999960000001,3.5217389773156964,1.9565216540642758,1314.879574353734,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
73,45,21,24.60532218,73.58868502,6.636803222999999,96.59195302,maize,139,1.6222221861728403,3.476190310657604,2.1428570408163314,1810.6733037196398,neutral,moderate,Spring/Autumn,NPK 20:10:10,11
71,35,24,22.27373646,59.52193158,5.826426917,67.96704792,maize,130,2.0285713706122466,2.9583332100694495,1.458333272569447,1325.7758176030713,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
96,54,22,25.70196694,61.33450447,6.960358276,83.20711308,maize,172,1.7777777448559677,4.363636165289265,2.4545453429752118,1576.4174061692222,neutral,moderate,Spring/Autumn,NPK 20:10:10,11
99,39,18,19.20129357,68.30578978,6.11275104,87.85092352,maize,156,2.538461473372783,5.499999694444461,2.166666546296303,1311.5595220964858,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
62,48,20,21.70181447,60.47470519,6.708446922,95.71388473,maize,130,1.2916666397569452,3.0999998450000077,2.399999880000006,1312.410832161326,neutral,moderate,Spring/Autumn,NPK 20:10:10,11
86,37,16,20.51716779,59.21235483,5.561510732,67.61013737,maize,139,2.3243242615047497,5.37499966406252,2.312499855468759,1214.8698192881268,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
94,50,19,23.30355338,73.62548442,5.873242491,97.59081274,maize,163,1.8799999624000008,4.947368160664833,2.631578808864273,1715.7354063098285,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
76,39,24,24.2547451,55.64709899,6.995843776,64.23845455,maize,139,1.9487178987508231,3.1666665347222276,1.6249999322916695,1349.7062015569177,neutral,moderate,Spring/Autumn,NPK 20:10:10,11
77,52,17,24.86374934,65.7420046,5.714799723,75.82270467,maize,146,1.4807692022929,4.529411498269911,3.058823349480979,1634.592723483527,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
74,39,23,22.6265115,65.77472881,6.78073637,88.17251033,maize,136,1.8974358487836962,3.2173911644612536,1.695652100189039,1488.2526578288462,neutral,moderate,Spring/Autumn,NPK 20:10:10,11
81,49,20,18.04185513,60.61494304,5.513697923,104.2321615,maize,150,1.6530611907538533,4.04999979750001,2.449999877500006,1093.6060210408816,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
63,42,21,23.26237612,72.33125523,5.798423907999999,67.10225139,maize,126,1.4999999642857151,2.9999998571428637,1.9999999047619093,1682.5968643919769,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
99,38,21,22.88330922,71.59722446,6.352471866,67.72777298,maize,158,2.6052630893351822,4.7142854897959285,1.809523723356013,1638.3814266119277,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
90,52,25,25.97482359,69.36385721,6.822586546,103.2234212,maize,167,1.7307691974852077,3.5999998560000055,2.0799999168000034,1801.7139545516998,neutral,moderate,Summer,NPK 20:10:10,11
68,40,19,26.14384005,66.20569924,6.655426355,107.2361366,maize,127,1.699999957500001,3.5789471800554113,2.1052630470914186,1730.8712113289666,neutral,moderate,Summer,NPK 20:10:10,11
60,57,24,18.66116213,61.55327249,6.1212940410000005,75.03247667,maize,141,1.0526315604801482,2.4999998958333376,2.3749999010416705,1148.655597567959,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
71,52,18,25.10787449,55.97732754,5.790770202999999,78.16077693,maize,141,1.3653845891272196,3.944444225308654,2.8888887283950706,1405.4717141599403,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
61,59,17,23.33844615,59.24580604,6.47444292,105.0083144,maize,137,1.033898287561046,3.588235083044995,3.4705880311418804,1382.7050538778847,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
88,38,15,25.08239719,65.92195844,6.455116637000001,62.49190812,maize,141,2.315789412742384,5.866666275555582,2.5333331644444557,1653.4807451347526,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
65,60,22,25.36768364,72.52054555,6.6069840860000015,107.9124111,maize,147,1.0833333152777782,2.9545453202479397,2.727272603305791,1839.6782569126096,neutral,moderate,Summer,NPK 20:10:10,11
78,37,22,25.34217103,63.31801994,6.330554389,74.52082026,maize,137,2.108108051132215,3.545454384297528,1.6818181053719041,1604.6160906004302,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
78,58,15,25.00933355,67.816568,6.5286312660000005,62.91359494,maize,151,1.3448275630202144,5.199999653333356,3.8666664088889062,1696.0471693282566,neutral,moderate,Spring/Autumn,NPK 20:10:10,11
92,60,23,18.66746724,71.516474,5.721667141,69.93293255,maize,175,1.5333333077777782,3.999999826086964,2.6086955387523676,1335.0314355153118,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
79,59,17,20.37999665,63.73849998,6.644205485,108.5054416,maize,155,1.33898302815283,4.647058550173027,3.4705880311418804,1298.990416068425,neutral,moderate,Spring/Autumn,NPK 20:10:10,11
91,55,15,18.09300227,72.61024172,6.376651091,78.96159541,maize,161,1.6545454244628106,6.06666626222225,3.6666664222222387,1313.7372682652087,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
76,51,18,26.16985907,71.96246617,6.247040422,79.84925393,maize,145,1.4901960492118422,4.222221987654334,2.8333331759259344,1883.2475979985427,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
87,48,25,18.65396672,61.37879671,6.656730007999999,93.62039175,maize,160,1.8124999622395843,3.4799998608000053,1.919999923200003,1144.9580311419854,neutral,moderate,Spring/Autumn,NPK 20:10:10,11
71,60,22,26.07470121,59.37147589,6.2048017,85.75692395,maize,153,1.1833333136111115,3.2272725805785187,2.727272603305791,1548.093494228469,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
90,57,24,18.92851916,72.80086137,6.158860284,82.34162918,maize,171,1.5789473407202221,3.749999843750006,2.3749999010416705,1378.012499306549,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
67,35,22,23.30546753,63.24648023,6.385684213999999,108.7603001,maize,124,1.9142856595918385,3.0454544070247995,1.5909090185950445,1473.988791387052,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
60,54,19,18.74826712,62.49878458,6.417820493,70.23401597,maize,133,1.11111109053498,3.1578945706371275,2.8421051135734148,1171.743907981177,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
83,58,23,19.74213321,59.66263104,6.381201909,65.50861389,maize,164,1.431034458085613,3.608695495274109,2.5217390207939556,1177.8676096507609,slightly_acidic,moderate,Spring/Autumn,NPK 20:10:10,11
83,57,19,25.73044432,70.74739256,6.877869005,98.73771338,maize,159,1.4561403253308716,4.368420822714693,2.999999842105271,1820.3618450502622,neutral,moderate,Spring/Autumn,NPK 20:10:10,11
40,72,77,17.02498456,16.98861173,7.485996067,88.55123143,chickpea,189,0.5555555478395063,0.5194805127340193,0.9350649229212348,289.2308523990849,neutral,moderate,Spring/Autumn,SSP,3
23,72,84,19.02061277,17.13159126,6.920251378,79.92698081,chickpea,179,0.3194444400077161,0.27380952054988666,0.8571428469387756,325.8533634903764,neutral,moderate,Spring/Autumn,SSP,3
39,58,85,17.88776475,15.40589717,5.9969320370000005,68.54932919,chickpea,182,0.6724137815101072,0.4588235240138409,0.6823529331487891,275.57706433965075,slightly_acidic,moderate,Spring/Autumn,SSP,3
22,72,85,18.86805647,15.65809214,6.391173589,88.51048983,chickpea,179,0.30555555131172846,0.2588235263667821,0.847058813564014,295.4377667099831,slightly_acidic,moderate,Spring/Autumn,SSP,3
36,67,77,18.36952567,19.56381041,7.152811172000001,79.26357665,chickpea,180,0.5373134248162176,0.4675324614606174,0.8701298588294823,359.37791752950824,neutral,moderate,Spring/Autumn,SSP,3
32,73,81,20.45078582,15.40312102,5.988992796000002,92.68373702,chickpea,186,0.4383561583786828,0.39506172351775654,0.9012345567748821,315.00592893955996,slightly_acidic,moderate,Spring/Autumn,SSP,3
58,70,84,20.6543203,16.60820843,6.231049027999999,74.6631118,chickpea,212,0.828571416734694,0.690476182256236,0.8333333234126985,343.03125652238015,slightly_acidic,moderate,Spring/Autumn,SSP,3
59,70,84,17.3348681,18.74926979,7.550808267000001,82.61734721,chickpea,213,0.8428571308163267,0.7023809440192745,0.8333333234126985,325.0161187809647,alkaline,moderate,Spring/Autumn,SSP,3
42,62,75,18.17912258,18.90426935,7.010570541,81.84997529,chickpea,179,0.6774193439125913,0.5599999925333334,0.8266666556444446,343.66302979898694,neutral,moderate,Spring/Autumn,SSP,3
28,74,81,18.01272266,18.30968112,8.753795334,81.98568791,chickpea,183,0.3783783732651571,0.345679008078037,0.9135802356348119,329.8072080075982,alkaline,moderate,Spring/Autumn,SSP,3
58,66,79,20.99373558,19.33470387,8.718192847000001,93.55280105,chickpea,203,0.8787878654729112,0.734177205896491,0.8354430273994554,405.90766056438264,alkaline,moderate,Spring/Autumn,SSP,3
43,66,79,19.46233971,15.22538951,7.976607593,74.58565097,chickpea,188,0.65151514164371,0.544303790578433,0.8354430273994554,296.3217028606904,alkaline,moderate,Spring/Autumn,SSP,3
58,63,81,19.81344531,14.69765308,6.515499548999999,78.96514709,chickpea,202,0.9206349060216682,0.7160493738759337,0.7777777681755831,291.21114548593306,neutral,moderate,Spring/Autumn,SSP,3
23,62,85,18.97424756,19.5161216,8.490127142,80.7108745,chickpea,170,0.3709677359521333,0.2705882321107267,0.7294117561245675,370.3037226494633,alkaline,moderate,Spring/Autumn,SSP,3
27,62,77,18.19737048,14.71070537,6.576415562,70.18185181,chickpea,166,0.43548386394380867,0.35064934609546305,0.8051947947377299,267.6961556400155,neutral,moderate,Spring/Autumn,SSP,3
28,72,84,18.72963144,19.18197264,6.481783042999999,71.58010169,chickpea,184,0.38888888348765444,0.3333333293650794,0.8571428469387756,359.2712778393638,slightly_acidic,moderate,Spring/Autumn,SSP,3
50,56,76,20.99502153,19.8601304,7.966605025,73.50734019,chickpea,182,0.8928571269132657,0.6578947281855957,0.7368420955678672,416.96386533660745,alkaline,moderate,Spring/Autumn,SSP,3
39,71,84,20.28155898,16.39535215,8.140825437,82.52339655,chickpea,194,0.5492957669113272,0.4642857087585035,0.8452380851757371,332.5233016280948,alkaline,moderate,Spring/Autumn,SSP,3
25,78,76,17.48042641,15.7559405,7.228963452,66.96980581,chickpea,179,0.32051281640368184,0.32894736409279784,1.0263157759695294,275.4205584305886,neutral,moderate,Spring/Autumn,SSP,3
31,70,77,20.88818675,14.32313811,6.492546046,90.46228334,chickpea,178,0.44285713653061237,0.40259739736886496,0.9090908972845338,299.18438368772206,slightly_acidic,moderate,Spring/Autumn,SSP,3
26,80,83,17.08498521,16.14565756,7.528599957000001,71.31007253,chickpea,189,0.32499999593750006,0.31325300827406016,0.9638554100740312,275.8483206183247,alkaline,moderate,Spring/Autumn,SSP,3
25,68,77,20.09340593,15.11279612,7.701446446,85.74904898,chickpea,170,0.3676470534169551,0.3246753204587621,0.8831168716478328,303.667547176489,alkaline,moderate,Spring/Autumn,SSP,3
31,78,76,17.57212145,14.99927489,8.519975748,89.31050665,chickpea,185,0.3974358923405655,0.4078947314750693,1.0263157759695294,263.5690800290154,alkaline,moderate,Spring/Autumn,SSP,3
60,68,83,19.12065218,18.43475844,6.620900869,85.52950164,chickpea,211,0.8823529282006922,0.7228915575555235,0.8192770985629265,352.4846041535594,neutral,moderate,Spring/Autumn,SSP,3
59,62,83,18.57665902,19.22008229,8.104396057999999,72.94940441,chickpea,204,0.9516128878772115,0.710843364929598,0.7469879428073742,357.04491503767076,alkaline,moderate,Spring/Autumn,SSP,3
22,67,78,17.16606398,14.42457525,6.204090835,72.32667516,chickpea,167,0.3283582040543552,0.28205127843524,0.8589743479618673,247.6131816258245,slightly_acidic,moderate,Spring/Autumn,SSP,3
36,65,80,18.2872007,16.67921616,6.051091339,74.87445574,chickpea,181,0.553846145325444,0.4499999943750001,0.8124999898437502,305.0161734366033,slightly_acidic,moderate,Spring/Autumn,SSP,3
59,60,84,19.03025305,18.66725565,7.690962337999999,94.70992037,chickpea,203,0.9833333169444448,0.7023809440192745,0.7142857057823131,355.2425987685422,alkaline,moderate,Spring/Autumn,SSP,3
54,77,85,17.141861399999996,17.0662427,7.8292111439999985,83.74606679,chickpea,216,0.7012986921909261,0.6352941101730105,0.9058823422837372,292.54716698216174,alkaline,moderate,Spring/Autumn,SSP,3
43,68,81,17.47809436,17.93253975,6.761599706,78.92060234,chickpea,192,0.6323529318771628,0.5308641909769853,0.8395061624752326,313.4266218649508,neutral,moderate,Spring/Autumn,SSP,3
28,76,82,20.56601874,14.25803981,6.654425315,83.75937135,chickpea,186,0.3684210477839336,0.34146341046995843,0.9268292569898872,293.23111392812604,neutral,moderate,Spring/Autumn,SSP,3
42,79,85,17.22385224,15.82069268,6.129533877,76.57580954,chickpea,206,0.5316455628905625,0.4941176412456748,0.9294117537716264,272.4932730547696,slightly_acidic,moderate,Spring/Autumn,SSP,3
